ID,Name,Description,Contributor,Citation,Language_IDs,Media_IDs,Related
346160,Language Atlas of China: Minority Languages in Northern China,"This map depicts minority languages spoken in Northern China. The language areas shown subsume about 40% of China's land area, 15% of its population, and 25% of its minority language speakers. Of the languages displayed on the map, by far the most widely spoken is Uygur, with almost 6 million speakers, followed by Mongolian, with 3 million, and Korean, with 1.8 million.
<p>
The authors describe the minority languages of Northern China as ""a belt across the top of China"" divided into four sections:
1. the westernmost, consisting of Xinjiang Uygur Autonomous Region, in which Uygur and Kazak speakers are most populous;
2. the northern parts of Qinhai and Gansu, and the western part of Inner Mongolia, where speakers of Mongolian, Tibetan and Dongxiang are most populous;
3. the eastern and central part of Inner Mongolia, where speakers of Mongolian are most populous;
4. and Manchuria, in which Korean speakers are most populous.
In the latter three regions, Chinese dialects are more widely spoken than minority languages; only in Xinjiang are minority languages more common.
<p>
Note: Some language areas that were present in the original image have been left off this map, to prevent confusing overlap with the [Minority Languages of Southern China.](ContributionTable#cldf:344977)",,,,346163_geojson 346185_geojson 346204_geojson 346228_geojson 346252_geojson 346271_geojson 346295_geojson 78f46bf55605424bca74f7123cf97702,"For a more complete picture, you may find it useful to view this map in conjunction with
        [Minority Languages of Southern China.](ContributionTable#cldf:344977)
For Language Atlas of China maps displaying language areas from this map in more detail, see [](ContributionTable#cldf:342400)
[](ContributionTable#cldf:342319)."
346872,Language Atlas of China: National Minorities in China,"The People's Republic of China recognizes 55 minority ethnic groups or ""national minorities"" whose populations range from under 1,500 (e.g. the Hezhe) to over 13 million members (e.g. the Zhuang). This map shows the locations of these populations within the PRC using a combination of point data for smaller communities and area features for large, widespread communities, though only the most concentrated areas and points can be represented.
    Many of the ethnic groups shown in this map are related either linguistically or anthropologically. In this map, more closely related ethnic groups are typically shown as different shades of the same or similar colors, where possible.",Jacob ,,,348645_geojson 348667_geojson 9df4e9f39c83bd41a2e88d64926b2ec5,
347756,Language Atlas of China: Southeastern Chinese Dialects,"This map displays the locations of Chinese dialects spoken in Southeastern China. Comprised of the provinces of Hunan, Jiangsu, Jiangxi, Fujian, Anhui, Zhejiang, Guangdong, Guangxi and Hainan, as well the island of Taiwan, this area is home to the majority of non-Mandarin dialects that are spoken in China.  These dialects include those from the Min, Yue, Gan, Hakka, Hui, Pinghua, Wu, and Xiang groups.",,,,6ee4634bebfe0ff78066bca6337ffbb8,
361736,Yup'ik Dialect Atlas and Study: HOW MANY,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>qavcin</i> and B stands for <i>qayutun</i>.  
For the Yup’ik item—<i>How many</i>—Jacobson notes that <i>qayutun</i> (replacement of the otherwise pan-Eskimo <i>qavcin</i>) may be an innovation of the northern Yup’ik area including Hooper Bay- Chevak. <i>Qayutun</i>, used throughout Yup’ik, is based on a root <i>*qayu</i> found in <i>qayuwa</i>  ‘this time’. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>A</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> A</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> A</td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> A</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  A</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> A</td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> A</td>
</tr>
</table>",,,,7b3362a57963ff88158700a44cb3f465,
361812,Yup'ik Dialect Atlas and Study: I DON'T LOVE HIM,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>kenékenrítaqa</i>, B stands for <i>kénkenrítaqa</i>, and C stands for <i>kénkénritáqa</i>.  
For the Yup’ik item—<i>I don't love him</i>—Jacobson discusses the prosody difference among the two subdialects of the Norton Sound dialect and the rest of Yup’ik. He notes that “neither the Kotlik nor Unaliq subdialects of Norton Sound retract stress from an open syllable (<i>ri</i> in <i>ken(e)kenritaqa</i>) to a preceding closed syllable, which is unlike the rest of Yup’ik. According to the author, Unaliq “retains stressed e in an open syllable (the second <i>e</i> in <i>kenékenritaqa</i>), and then closes the syllable by germinating the following consonant” which is unlike Kotlik and the rest of Yup’ik. 
",,,,79d76e1e896256794bb5c8287e83bdaa,
361838,Yup'ik Dialect Atlas and Study: IT IS UP ABOVE THERE,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand.
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>pikani etuq</i>,  B stands for <i>pikanetuq</i>, and C stands for <i>pika'antuq</i>.  
For the Yup’ik item—<i>It is up above there</i>--Jacobson notes that this item “assesses the degree to which the largely obsolete verb base <i>ete-</i> ‘to be’ forms a contraction with the localis case, particularly the demonstrative adverbs such as pikani ‘up above there.’"" He also discusses that the uncontracted two-word form is used only in Nunivak, and elsewhere contraction gives <i>pikanetuq</i> that goes one step further into <i>pika'antuq</i>. It is a process of deletion of a certain vowel that creates a long and unrhythmical vowel which does not cause germination. its process is similar to the case (HE) KEEPS BEING SAD.  Finally the author points out the last step is ""obligatory (with demonstrative adverbs) except in outlying dialect areas and the very central area of Nunapitchuk, Kasigluk and Atmaulluak"".",,,,fde42da1610e63291275a8056bd55e10,
361851,Yup'ik Dialect Atlas and Study: IT WILL SPILL,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>kuveciquq</i>, B stands for <i>kuv'ciquq</i>, and C stands for <i>kuvciquq </i>.  
For the Yup’ik item—<i>It will spill</i>--Jacobson examines a “‘hatted’ <i>e</i> (an <i>e</i> which is in a position whereby were it another vowel it would be rhythmically lengthened) which arises during word construction.” An <i>e</i> is retained and the following consonant is germinated in Norton Sound Unaliq and is deleted in the rest of Yup’ik unless it is between consonants. He notes, in Hooper Bay- Chevak, in Egegik and most peripheral GCY “if deletion of a ‘hatted’ <i>e</i> causes a voiced fricative to be followed by a stop or voiceless fricative the fricative in question stays voiced (as shown by the apostrophe). In core GCY and in Nunivak if a fricative ends up being followed by a stop or voiceless fricative for that reason that the fricative in question becomes voiceless.” The author also points out that areas using <i>kuveciquq</i> would also use germinated <i>ll</i> for <i>nerelleq</i> ‘the one that ate,’ and areas using <i>kuv'ciquq</i> would say <i>ner’lleq</i>, and areas using <i>kuvciquq</i> would say <i>nerrleq</i>. 
",,,,3ed575674cc59e51b893cf52e336771e,
360429,Language Atlas of China: Mandarin in Eastern China,,,,,b76e4cabb47915c54121b05f7233401d,
361877,Yup'ik Dialect Atlas and Study: JUMPING,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>mecegluni</i>, B stands for <i>qecegluni</i>, and C stands for <i>qeckargluni</i>.  
For the Yup’ik item—<i>Jumping</i>--Jacobson discusses that <i>qeckar-</i>, the most widespread Yup’ik verb base for ‘to jump’, is from <i>qeceg-</i> with a postbase meaning ‘suddenly’. The postbase has become fused to the base in many areas so <i>qeceg-</i> alone is used in certain outlying areas. He also notes that cognates of the expanded base <i>qeckar-</i> are used both to the north and south of Yup’ik. <i>Meceg-</i> is limited to the area in contact with Inupiaq. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>A</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> A</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> C</td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> C</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  X=C</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> A=C </td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> C</td>
</tr>
</table>",,,,6cde789bca32d21cbd6ec70141df2d67,
361890,Yup'ik Dialect Atlas and Study: KASS'AQ (MEANING),"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>white person (caucasian)</i> and B stands for <i>priest</i>.  
For the Yup’ik item—<i>Kass'aq (meaning)</i>--Jacobson notes that <i>kass'aq</i> is used for ‘priest’ rather than ‘white person’ in the Nushagak, Lake Iliamna areas, and Alutiiq, and elsewhere in Yup’ik uses <i>agayulirta</i>  for ‘priest’ and <i>kassaakaq</i> for ‘white person’. He also suggests that areas use <i>kass’aq</i> have longer history of Russian influence but its etymology is unclear. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>*</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> *</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> *</td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> *</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td> *</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> B</td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> B</td>
</tr>
</table>",,,,26b996fa34746e81aea1451d78650686,
